ADM0_NAME,ADM1_NAME,ADM2_NAME,ADM0_CODE,ADM1_CODE,ADM2_CODE,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
Italy,Lombardia,Varese,122,1624,18366,56.88944529653368,29.461780549823395,60.95785081009401,-32,745,123600,1.504258148362248,5.4166211572823935,97.47241103929873,145.3720075042227,103.5870786030467,93.52953143276531,50.88425212836092,0,762,123600,45.51898722224531,65.49537737434864,133.4685646464769,173.4769676548098
Italy,Piemonte,Biella,122,1627,18375,63.2374991362122,45.48465283910542,61.547009765341805,-40,818,58763,1.4644920841909335,9.45000619103633,105.4222833562586,153.5785440613027,103.25670810575782,93.54881315559355,49.32124277616357,0,806,58763,49.51926359424531,65.58094566872182,133.5220175459914,169.46449704142012
Italy,Piemonte,Novara,122,1627,18377,58.20457135311893,33.53096221543468,63.144192280296316,-29,827,74087,1.4363981936764598,5.4159648232874495,101.51780949109809,145.43065420752052,103.49310288050131,93.47786269902532,51.925595284833015,0,863,74087,49.45355809775291,65.49941791230471,133.51774231901004,169.46627768393796
Italy,Piemonte,Verbania,122,1627,18379,51.9590278006919,25.57571088432139,61.10137118070003,-31,762,61894,1.393350795327133,5.389882034382424,89.40974529346623,141.49136276391556,95.65341569306287,85.4897184330322,51.69459079784935,0,806,61894,41.517027648164905,57.488644424622045,125.497298567066,165.4701472229025
Italy,Piemonte,Vercelli,122,1627,18380,55.101060524018315,29.540941558124313,63.4818460895224,-30,793,40947,1.3084519218778479,5.359511525300811,93.54799634158735,145.50430458324837,98.80014699076177,85.37442153372102,53.05557001567155,0,816,40947,45.4976621585134,61.490891867569744,125.48646984735693,165.4251618414417
Italy,Trentino-alto Adige,Bolzano,122,1632,18409,53.450097182523756,21.477464751737237,64.72627526791115,-43,959,246269,1.383878907802193,5.393477462328311,89.49556841417643,153.51990189670917,105.55999800430527,93.47203857643402,60.75125150279813,0,1005,246269,41.46807113514964,57.48177113840609,145.5078199465158,189.46298265519508
Italy,Trentino-alto Adige,Trento,122,1632,18410,63.74816800379336,41.547422892197844,67.05125241142572,-37,959,270126,1.4334674926751088,5.422578354570894,105.46100679338268,161.5470243742066,110.08575819248661,97.48282753710446,60.97000027354239,0,916,270126,41.49904898693042,61.501607724717424,145.47329680847434,197.44734831914394
Italy,Valle D'aosta,Aosta,122,1634,18413,31.92603759937523,5.309505044136191,50.27668609941034,-41,835,57587,-2.0944807406883874,1.328265731893073,49.45401374970072,109.55333795562599,79.88014631718525,69.46635807220473,46.26901785879209,0,830,57587,37.831644056757575,45.41040062374761,101.41956309658167,141.42857142857142
Italy,Veneto,Belluno,122,1635,18414,63.22100352820751,41.54943466110057,67.59818112521388,-32,875,175964,1.415548414315252,5.406263500520284,105.5572989235242,161.5092674743108,112.83595672437312,101.47322841374721,61.5511882323127,0,871,175964,45.50558026998181,65.51676610752989,149.52658929773835,197.48654332411317
Italy,Veneto,Padova,122,1635,18415,22.579846328399313,5.334038562835673,46.4336514394186,-64,772,58817,1.2847181016978673,1.2847181016978673,17.354804689084492,73.38389438837042,74.27781740673383,61.4574895835705,54.18317810581445,0,780,58817,41.597213263084065,49.55782651771003,81.47992880299493,113.41960732787747
Italy,Veneto,Rovigo,122,1635,18416,17.104270748429553,4.380834769326056,32.39571270352625,-18,366,21007,0.48110165904587227,0.48110165904587227,14.59001430172076,60.55882352941177,70.46062897059299,60.532969464522786,34.111655948874656,0,500,21007,40.487458435738034,48.49003332947277,80.49612618559566,112.46153846153847
Italy,Veneto,Treviso,122,1635,18417,32.25335524815336,9.414036483011417,48.64761308711146,-40,827,116647,1.3090418038125633,1.3090418038125633,45.38521516656966,101.47615344738206,79.81540436798383,65.46018860705792,44.77332010402051,0,835,116647,41.589449109992515,49.518324125139024,97.47637002878906,137.47782371235684
Italy,Veneto,Venezia,122,1635,18418,18.311273424227828,5.34745166856699,33.458939628304876,-19,659,34859,1.3236689554856789,1.3236689554856789,17.40618142642198,61.329375135761346,71.60521287188125,61.46700254628163,37.58839828003195,0,792,34859,41.62233975176829,49.53653110915268,81.47029614161984,113.4191932864104
Italy,Veneto,Verona,122,1635,18419,37.233146135770056,13.375324218997905,52.286836987280616,-29,886,146301,1.390899622418773,1.390899622418773,57.59068338797467,105.44213649851632,77.24557427930648,65.48312732315358,47.18132462289526,0,853,146301,37.6344342444433,49.49314262806914,93.48019538545527,129.475906664019
Italy,Veneto,Vicenza,122,1635,18420,50.19311901534779,21.480932471595178,61.528401289239696,-28,846,160969,1.3846614569288282,5.4090380333742925,81.41048120645097,137.5150765061635,93.13877893336578,77.48710652198177,55.335753416967485,0,844,160969,41.548898289240476,53.48702790941716,117.48786060234627,165.46642727962004
